"","id","year","active_year","date_prec","date_start","date_end","event_prec","conflict_id","conflict_name","side_a_id","side_a_name","side_b_id","side_b_name","location_prec","latitude","longitude","deaths_side_a","deaths_side_b","deaths_civilians","deaths_unknown","deaths_total","deaths_high","deaths_low"
"1134","49667",2003,TRUE,"1",2003-06-13,2003-06-13,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,1,0,1,1,1
"1135","50897",2003,TRUE,"1",2003-06-15,2003-06-15,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.7,97.7,0,0,2,0,2,2,2
"1136","50300",2003,TRUE,"1",2003-06-25,2003-06-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",22,98,0,0,1,0,1,1,1
"1137","49492",2003,TRUE,"1",2003-07-05,2003-07-05,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.875833,99.922778,0,0,1,0,1,1,1
"1138","49894",2003,TRUE,"1",2003-07-16,2003-07-16,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,2,0,2,2,2
"1139","48656",2003,TRUE,"1",2003-07-19,2003-07-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",21.427761,97.966664,0,0,1,0,1,1,1
"1140","49003",2003,TRUE,"1",2003-07-19,2003-07-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.304659,98.429888,0,0,1,0,1,1,1
"1141","49517",2003,TRUE,"1",2003-07-19,2003-07-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.516667,97.866667,0,0,2,0,2,2,2
"1142","48600",2003,TRUE,"1",2003-07-22,2003-07-22,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,1,0,1,1,1
"1143","48665",2003,TRUE,"1",2003-08-06,2003-08-06,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.7,97.7,0,0,1,0,1,1,1
"1144","50111",2003,TRUE,"1",2003-08-23,2003-08-23,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.89184,97.71672,0,0,1,0,1,1,1
"1145","51052",2003,TRUE,"1",2003-08-24,2003-08-24,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.7,97.7,0,0,2,0,2,2,2
"1146","48682",2003,TRUE,"1",2003-09-05,2003-09-05,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.7,97.7,0,0,2,0,2,2,2
"1147","51086",2003,TRUE,"1",2003-09-10,2003-09-10,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",14.091061,98.47457,0,0,3,0,3,3,3
"1148","49092",2003,TRUE,"1",2003-09-19,2003-09-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.272245,97.668024,0,0,3,0,3,3,3
"1149","50037",2003,TRUE,"1",2003-09-19,2003-09-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,2,0,2,2,2
"1150","50027",2003,TRUE,"1",2003-09-20,2003-09-20,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,1,0,1,1,1
"1151","48666",2003,TRUE,"1",2003-10-04,2003-10-04,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.7,97.7,0,0,1,0,1,1,1
"1152","48930",2003,TRUE,"1",2003-10-11,2003-10-11,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",21.102417,98.111969,0,0,2,0,2,2,2
"1153","48966",2003,TRUE,"1",2003-10-13,2003-10-13,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.304659,98.429888,0,0,2,0,2,2,2
"1154","51191",2003,TRUE,"1",2003-10-21,2003-10-21,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",21.286142,98.532075,0,0,3,0,3,3,3
"1155","49268",2003,TRUE,"1",2003-11-19,2003-11-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",20.816667,92.366667,0,0,1,0,1,1,1
"1156","50517",2003,TRUE,"1",2003-12-21,2003-12-21,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",13,98.75,0,0,1,0,1,1,1
"1157","66194",2003,FALSE,"1",2003-10-19,2003-10-19,NA,10444,"Buddhists (Myanmar) - Muslims (Myanmar)",2698,"Buddhists (Myanmar)",2699,"Muslims (Myanmar)","1",21.613056,96.130278,0,9,0,0,9,9,9
"1158","49822",2004,TRUE,"1",2004-02-23,2004-02-23,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","6",22,98,3,2,0,0,5,5,3
"1159","49580",2004,TRUE,"4",2004-04-01,2004-04-30,"2",221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","6",22,98,2,5,0,0,7,8,7
"1160","51181",2004,TRUE,"1",2004-05-09,2004-05-09,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","3",12.416667,99.05,0,0,1,0,1,1,1
"1161","50660",2004,TRUE,"1",2004-07-28,2004-07-28,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","2",15.301667,98.401944,2,0,0,0,2,2,2
"1162","49964",2004,TRUE,"1",2004-07-29,2004-07-29,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","6",22,98,6,0,0,0,6,6,6
"1163","50498",2004,TRUE,"1",2004-09-27,2004-09-27,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","4",13,98.75,0,1,3,0,4,4,4
"1164","48599",2004,TRUE,"1",2004-10-26,2004-10-26,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","4",17,95,0,1,1,0,2,2,2
"1165","48704",2004,FALSE,"2",2004-01-04,2004-01-06,"2",253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","4",19.25,97.5,8,0,0,0,8,8,8
"1166","50594",2004,FALSE,"2",2004-01-11,2004-01-13,"2",253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","5",19.173853,97.840192,6,2,0,0,8,8,8
"1167","51180",2004,FALSE,"1",2004-05-16,2004-05-16,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","6",22,98,2,0,0,0,2,2,2
"1168","51268",2004,FALSE,"1",2004-05-17,2004-05-17,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","6",22,98,3,0,0,0,3,3,3
"1169","49110",2004,FALSE,"1",2004-05-24,2004-05-24,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","3",19.49125,97.341751,0,1,0,0,1,1,1
"1170","48715",2004,FALSE,"1",2004-09-28,2004-09-28,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","4",19.25,97.5,0,0,0,0,0,2,0
"1171","50407",2004,FALSE,"2",2004-05-13,2004-05-15,"2",264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","1",20.4475,99.880833,5,0,0,0,5,5,5
"1172","50288",2004,FALSE,"2",2004-08-06,2004-08-07,"2",264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","4",22,98,4,0,0,0,4,4,4
"1173","48955",2004,FALSE,"1",2004-08-12,2004-08-12,NA,264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","5",21.304659,98.429888,1,0,0,0,1,1,1
"1174","49404",2004,FALSE,"1",2004-12-23,2004-12-23,NA,422,"Myanmar (Burma): Wa",144,"Government of Myanmar (Burma)",364,"UWSA","1",20.533333,99.25,2,0,0,0,2,2,2
"1175","51071",2004,TRUE,"1",2004-01-14,2004-01-14,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.7,97.7,0,0,1,0,1,1,1
"1176","50502",2004,TRUE,"1",2004-01-17,2004-01-17,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",13,98.75,0,0,1,0,1,1,1
"1177","49117",2004,TRUE,"1",2004-01-29,2004-01-29,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.800556,98.025556,0,0,1,0,1,3,1
"1178","49442",2004,TRUE,"1",2004-02-06,2004-02-06,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,1,0,1,1,1
"1179","49699",2004,TRUE,"1",2004-02-09,2004-02-09,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,1,0,1,1,1
"1180","50513",2004,TRUE,"1",2004-02-09,2004-02-09,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",13,98.75,0,0,1,0,1,1,1
"1181","48617",2004,TRUE,"1",2004-02-25,2004-02-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,3,0,3,3,3
"1182","49287",2004,TRUE,"1",2004-02-27,2004-02-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",18.816667,97.15,0,0,4,0,4,4,4
"1183","51170",2004,TRUE,"1",2004-02-27,2004-02-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,2,0,2,2,2
"1184","48741",2004,TRUE,"1",2004-02-28,2004-02-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",19.25,97.5,0,0,3,0,3,3,3
"1185","48967",2004,TRUE,"1",2004-02-28,2004-02-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.304659,98.429888,0,0,1,0,1,1,1
"1186","49309",2004,TRUE,"1",2004-02-28,2004-02-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,1,0,1,1,1
"1187","49310",2004,TRUE,"1",2004-02-28,2004-02-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,1,0,1,1,1
"1188","51216",2004,TRUE,"1",2004-02-28,2004-02-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,2,0,2,2,2
"1189","49036",2004,TRUE,"1",2004-02-29,2004-02-29,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",18.327769,96.772247,0,0,1,0,1,1,1
"1190","51087",2004,TRUE,"1",2004-02-29,2004-02-29,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.732744,96.593308,0,0,1,0,1,1,1
"1191","50098",2004,TRUE,"4",2004-03-01,2004-03-31,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.89184,97.71672,0,0,1,0,1,1,1
"1192","51404",2004,TRUE,"1",2004-03-03,2004-03-03,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,6,0,6,6,6
"1193","49496",2004,TRUE,"1",2004-03-11,2004-03-11,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.906598,98.365374,0,0,3,0,3,3,3
"1194","49418",2004,TRUE,"1",2004-03-20,2004-03-20,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.607778,97.530556,0,0,1,0,1,1,1
"1195","49423",2004,TRUE,"1",2004-03-22,2004-03-22,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.607778,97.530556,0,0,1,0,1,1,1
"1196","49078",2004,TRUE,"1",2004-03-24,2004-03-24,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.272245,97.668024,0,0,1,0,1,1,1
"1197","48998",2004,TRUE,"1",2004-04-03,2004-04-03,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.304659,98.429888,0,0,1,0,1,1,1
"1198","49088",2004,TRUE,"1",2004-04-06,2004-04-06,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.272245,97.668024,0,0,1,0,1,1,1
"1199","50039",2004,TRUE,"1",2004-04-12,2004-04-12,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,1,0,1,1,1
"1200","51072",2004,TRUE,"1",2004-04-25,2004-04-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,1,0,1,1,1
"1201","49067",2004,TRUE,"1",2004-04-27,2004-04-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.911642,92.399878,0,0,1,0,1,1,1
"1202","51329",2004,TRUE,"1",2004-04-30,2004-04-30,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",10.833333,98.683333,0,0,1,0,1,1,1
"1203","49455",2004,TRUE,"1",2004-05-03,2004-05-03,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,3,0,3,3,3
"1204","49374",2004,TRUE,"1",2004-05-06,2004-05-06,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",16.25,97.75,0,0,1,0,1,1,1
"1205","49303",2004,TRUE,"1",2004-06-02,2004-06-02,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",15.761408,97.851753,0,0,1,0,1,1,1
"1206","49946",2004,TRUE,"1",2004-06-02,2004-06-02,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,3,0,3,3,3
"1207","49090",2004,TRUE,"1",2004-06-07,2004-06-07,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.272245,97.668024,0,0,1,0,1,1,1
"1208","49443",2004,TRUE,"1",2004-06-09,2004-06-09,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,1,0,1,1,1
"1209","50501",2004,TRUE,"1",2004-06-11,2004-06-11,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",13,98.75,0,0,3,0,3,3,3
"1210","49842",2004,TRUE,"1",2004-06-16,2004-06-16,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,3,0,3,3,3
"1211","50036",2004,TRUE,"1",2004-06-26,2004-06-26,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,1,0,1,1,1
"1212","51113",2004,TRUE,"1",2004-06-26,2004-06-26,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,1,0,1,1,1
"1213","49448",2004,TRUE,"1",2004-06-29,2004-06-29,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,1,0,1,1,1
"1214","49289",2004,TRUE,"2",2004-07-01,2004-07-06,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",15.761408,97.851753,0,0,1,0,1,1,1
"1215","50482",2004,TRUE,"1",2004-07-02,2004-07-02,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",22.495278,98.393056,0,0,1,0,1,1,1
"1216","49449",2004,TRUE,"1",2004-07-04,2004-07-04,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,3,0,3,3,3
"1217","49258",2004,TRUE,"1",2004-07-15,2004-07-15,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",20.922044,92.360793,0,0,1,0,1,1,1
"1218","51242",2004,TRUE,"1",2004-07-16,2004-07-16,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,6,0,6,6,6
"1219","49059",2004,TRUE,"2",2004-08-01,2004-08-02,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.929133,97.82099,0,0,1,0,1,1,1
"1220","49661",2004,TRUE,"1",2004-08-11,2004-08-11,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,1,0,1,1,1
"1221","51271",2004,TRUE,"1",2004-08-11,2004-08-11,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",15.833678,98.244408,0,0,1,0,1,1,1
"1222","49466",2004,TRUE,"1",2004-08-16,2004-08-16,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.294722,98.934444,0,0,2,0,2,2,2
"1223","49475",2004,TRUE,"1",2004-08-18,2004-08-18,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.294722,98.934444,0,0,2,0,2,2,2
"1224","49049",2004,TRUE,"2",2004-08-22,2004-08-24,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.929133,97.82099,0,0,1,0,1,1,1
"1225","48992",2004,TRUE,"1",2004-08-24,2004-08-24,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.304659,98.429888,0,0,1,0,1,1,1
"1226","49290",2004,TRUE,"1",2004-08-27,2004-08-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",15.761408,97.851753,0,0,1,0,1,1,1
"1227","49412",2004,TRUE,"1",2004-08-31,2004-08-31,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.533333,99.25,0,0,1,0,1,1,1
"1228","49300",2004,TRUE,"1",2004-09-22,2004-09-22,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",15.761408,97.851753,0,0,10,0,10,10,10
"1229","49688",2004,TRUE,"1",2004-09-23,2004-09-23,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,1,0,1,1,1
"1230","48746",2004,TRUE,"1",2004-09-28,2004-09-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",19.25,97.5,0,0,1,0,1,1,1
"1231","51289",2004,TRUE,"1",2004-09-29,2004-09-29,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",18.25,96.25,0,0,2,0,2,2,2
"1232","49441",2004,TRUE,"1",2004-10-01,2004-10-01,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,1,0,1,1,1
"1233","49453",2004,TRUE,"1",2004-10-26,2004-10-26,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,4,0,4,4,4
"1234","48747",2004,TRUE,"1",2004-11-14,2004-11-14,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",19.25,97.5,0,0,1,0,1,1,1
"1235","48748",2004,TRUE,"1",2004-11-14,2004-11-14,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",19.25,97.5,0,0,1,0,1,1,1
"1236","49532",2004,TRUE,"1",2004-11-18,2004-11-18,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.61166,97.528612,0,0,1,0,1,1,1
"1237","50094",2004,TRUE,"1",2004-11-19,2004-11-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.89184,97.71672,0,0,1,0,1,1,1
"1238","50026",2004,TRUE,"1",2004-11-22,2004-11-22,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,1,0,1,1,1
"1239","50119",2004,TRUE,"1",2004-11-23,2004-11-23,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.89184,97.71672,0,0,2,0,2,2,2
"1240","48527",2004,TRUE,"1",2004-12-28,2004-12-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","6",22,98,0,0,2,0,2,2,2
"1241","50214",2004,FALSE,"2",2004-01-04,2004-01-06,NA,11475,"Myanmar (Burma): Nagaland",144,"Government of Myanmar (Burma)",224,"NSCN-K","2",27,96,0,2,0,0,2,2,2
"1242","48898",2005,TRUE,"1",2005-01-11,2005-01-11,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","4",17.5,97.75,7,0,0,0,7,7,7
"1243","49858",2005,TRUE,"1",2005-01-11,2005-01-11,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","6",22,98,10,0,0,0,10,12,10
"1244","48651",2005,TRUE,"1",2005-04-21,2005-04-21,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","1",14.073749,98.194231,2,0,6,0,8,8,5
"1245","50031",2005,TRUE,"1",2005-06-17,2005-06-17,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","3",12.416667,99.05,4,0,0,0,4,4,4
"1246","50017",2005,TRUE,"1",2005-06-20,2005-06-20,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","3",12.416667,99.05,3,0,0,0,3,3,3
"1247","48772",2005,TRUE,"1",2005-07-13,2005-07-13,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","4",17.5,97.75,3,1,0,0,4,5,3
"1248","48610",2005,TRUE,"1",2005-09-22,2005-09-22,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","4",18.25,96.25,3,0,0,0,3,4,3
"1249","49841",2005,TRUE,"3",2005-11-22,2005-11-28,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","6",22,98,3,0,0,0,3,3,3
"1250","49898",2005,TRUE,"1",2005-01-06,2005-01-06,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","6",22,98,10,0,0,0,10,10,10
"1251","49899",2005,TRUE,"1",2005-01-16,2005-01-16,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","6",22,98,1,19,0,0,20,20,20
"1252","48739",2005,TRUE,"1",2005-01-25,2005-01-25,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","4",19.25,97.5,0,2,0,0,2,2,2
"1253","49489",2005,TRUE,"1",2005-07-13,2005-07-13,NA,264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","5",20.875833,99.922778,11,0,0,0,11,11,11
"1254","50332",2005,TRUE,"1",2005-09-19,2005-09-19,NA,264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","4",22,98,8,0,0,0,8,8,8
"1255","49885",2005,TRUE,"1",2005-12-27,2005-12-27,NA,264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","6",22,98,8,0,0,0,8,9,8
"1256","50018",2005,TRUE,"1",2005-01-01,2005-01-01,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",12.416667,99.05,0,0,1,0,1,1,1
"1257","48681",2005,TRUE,"1",2005-01-09,2005-01-09,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",17.7,97.7,0,0,1,0,1,1,1
"1258","50512",2005,TRUE,"1",2005-01-18,2005-01-18,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",13,98.75,0,0,1,0,1,1,1
"1259","51244",2005,TRUE,"1",2005-01-19,2005-01-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",23.75,93.733333,0,0,1,0,1,1,1
"1260","50081",2005,TRUE,"1",2005-01-22,2005-01-22,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.8614,92.320319,0,0,70,0,70,70,70
"1261","49531",2005,TRUE,"1",2005-01-24,2005-01-24,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.61166,97.528612,0,0,2,0,2,2,2
"1262","49254",2005,TRUE,"1",2005-01-27,2005-01-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",20.922044,92.360793,0,0,2,0,2,2,2
"1263","49459",2005,TRUE,"1",2005-02-05,2005-02-05,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,1,0,1,1,1
"1264","49447",2005,TRUE,"1",2005-02-28,2005-02-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.317697,98.3665,0,0,4,0,4,4,4
